title,rating,num of ratings
Someone Like You (2001),3.5,5
Someone Marry Barry (2014),2.5,1
Someone to Watch Over Me (1987),3.1666666666666665,6
Somers Town (2008),3.5,1
Something Borrowed (2011),3.25,2
Something New (2006),4.5,1
Something Wicked This Way Comes (1983),2.9,10
Something Wild (1986),4.0,1
Something to Talk About (1995),3.1,10
Something's Gotta Give (2003),3.6470588235294117,17
Somewhere (2010),3.0,1
Somewhere in Time (1980),3.0714285714285716,7
Sommersby (1993),2.95,10
Son in Law (1993),2.7857142857142856,14
Son of Flubber (1963),2.5,2
Son of God (2014),0.5,1
Son of Rambow (2007),4.666666666666667,3
Son of a Gun (2014),2.5,1
"Son of the Bride (Hijo de la novia, El) (2001)",5.0,1
Son of the Mask (2005),1.0,1
"Son of the Sheik, The (1926)",4.0,1
"Son's Room, The (Stanza del figlio, La) (2001)",3.8333333333333335,3
Sonatine (Sonachine) (1993),5.0,1
"Song of Bernadette, The (1943)",3.0,1
Song of the Little Road (Pather Panchali) (1955),4.25,2
Song of the Sea (2014),3.0,1
Song of the South (1946),3.4166666666666665,6
Song of the Thin Man (1947),3.5,1
Songs From the Second Floor (Sånger från andra våningen) (2000),3.5,1
Sons of the Desert (1933),3.0,1
Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),4.625,4
Sophie's Choice (1982),4.05,10
"Sorcerer's Apprentice, The (2010)",3.45,10
Sorority Babes in the Slimeball Bowl-O-Rama (1988),2.5,1
Sorority Boys (2002),2.375,4
Sorority House Massacre (1986),5.0,1
Sorority House Massacre II (1990),5.0,1
Sorrow (2015),0.5,1
Sorry to Bother You (2018),4.5,1
"Sorry, Wrong Number (1948)",3.8,5
Soul Food (1997),3.25,2
Soul Man (1986),2.5625,8
Soul Plane (2004),3.75,2
Soul Surfer (2011),3.5,1
"Sound of Music, The (1965)",3.9375,64
Sound of My Voice (2011),3.5,1
"Sound of Thunder, A (2005)",2.75,2
"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) (1954)",4.5,1
Source Code (2011),3.6029411764705883,34
"Source, The (1999)",1.0,1
South Pacific (1958),3.7777777777777777,9
"South Park: Bigger, Longer and Uncut (1999)",3.861842105263158,76
South Park: Imaginationland (2008),4.0,8
Southbound (2016),3.5,1
Southland Tales (2006),3.0,2
Southpaw (2015),2.8333333333333335,6
Soylent Green (1973),3.473684210526316,19
Space Battleship Yamato (2010),3.0,1
Space Buddies (2009),4.0,1
Space Cowboys (2000),2.891304347826087,23
Space Jam (1996),2.707547169811321,53
Space Truckers (1996),2.0,1
SpaceCamp (1986),2.1666666666666665,6
Spaceballs (1987),3.483050847457627,59
Spaced Invaders (1990),1.5,1
Spacehunter: Adventures in the Forbidden Zone (1983),2.0,2
Spanglish (2004),3.3636363636363638,11
"Spanish Apartment, The (L'auberge espagnole) (2002)",4.0,5
"Spanish Prisoner, The (1997)",4.0,11
Spanking the Monkey (1994),3.25,4
Spartacus (1960),3.576923076923077,13
Spartan (2004),3.5,3
Spawn (1997),2.6346153846153846,26
Special (2006),3.5,1
"Special Day, A (Giornata particolare, Una) (1977)",4.0,1
"Specialist, The (1994)",3.0789473684210527,38
Species (1995),2.6666666666666665,45
Species II (1998),1.9444444444444444,9
Species III (2004),1.0,1
Spectre (2015),3.0588235294117645,17
Speechless (1994),2.7857142857142856,7
Speed (1994),3.5292397660818713,171
Speed 2: Cruise Control (1997),1.605263157894737,19
Speed Racer (2008),3.1666666666666665,3
Spellbound (1945),3.8333333333333335,9
Spellbound (2002),3.923076923076923,13
Spellbound (2011),5.0,1
Sphere (1998),2.760869565217391,23
Spice World (1997),1.35,10
Spider (2002),3.3333333333333335,3
Spider-Man (2002),3.540983606557377,122
Spider-Man 2 (2004),3.8037974683544302,79
Spider-Man 3 (2007),3.0,44
"Spiderwick Chronicles, The (2008)",3.4,5
Spies Like Us (1985),2.75,2
Spiral (2007),4.5,1
Spiral (2018),3.0,1
Spirit Camp (2009),4.5,1
"Spirit, The (2008)",2.5,2
Spirit: Stallion of the Cimarron (2002),3.5,2
Spirited Away (Sen to Chihiro no kamikakushi) (2001),4.155172413793103,87
Spirits of the Dead (1968),3.0,1
"Spitfire Grill, The (1996)",3.2857142857142856,7
Splash (1984),3.1176470588235294,51
Splendor in the Grass (1961),4.25,2
Splice (2009),3.5,3
Splinter (2008),4.0,1
Split (2017),3.3333333333333335,6
"SpongeBob SquarePants Movie, The (2004)",3.0,2
Spotlight (2015),4.157894736842105,19
Spread (2009),3.5,1
Spriggan (Supurigan) (1998),3.375,4
Spring (2015),4.5,1
Spring Forward (1999),2.0,1
"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",4.25,10
Spun (2001),3.25,2
Spy (2015),3.6875,16
Spy Game (2001),3.4814814814814814,27
Spy Hard (1996),2.5172413793103448,29
Spy Kids (2001),2.9464285714285716,28
Spy Kids 2: The Island of Lost Dreams (2002),2.2142857142857144,7
Spy Kids 3-D: Game Over (2003),2.0,3
"Spy Next Door, The (2010)",2.0,1
"Spy Who Came in from the Cold, The (1965)",0.5,1
"Spy Who Loved Me, The (1977)",3.4444444444444446,18
"Squid and the Whale, The (2005)",3.4444444444444446,9
Squirm (1976),2.0,1
St Trinian's 2: The Legend of Fritton's Gold (2009),2.0,1
St. Elmo's Fire (1985),3.21875,16
St. Trinian's (2007),2.5,1
St. Vincent (2014),3.25,2
Stage Beauty (2004),3.5,1
Stage Door (1937),4.166666666666667,3
Stage Fright (1950),3.5,2
Stagecoach (1939),3.5,3
Stake Land (2010),4.0,1
Stakeout (1987),3.0,8
Stalag 17 (1953),3.7222222222222223,9
Stalingrad (1993),4.25,2
Stalingrad (2013),3.0,1
Stalker (1979),3.625,8
Stan Helsing (2009),1.0,2
Stand Up Guys (2012),2.5,1
Stand and Deliver (1988),3.5,9
Stand by Me (1986),4.0054945054945055,91
"Stand, The (1994)",5.0,1
Stander (2003),3.5,2
Standing in the Shadows of Motown (2002),3.5,3
Standoff (2016),2.5,1
Stanley & Iris (1990),2.75,2
Stanley Kubrick: A Life in Pictures (2001),4.0,1
"Star Is Born, A (1937)",3.5,3
"Star Is Born, A (1954)",3.5,1
Star Maps (1997),4.0,1
Star Trek (2009),3.864406779661017,59
Star Trek Beyond (2016),3.466666666666667,15
Star Trek II: The Wrath of Khan (1982),3.7661290322580645,62
Star Trek III: The Search for Spock (1984),3.261904761904762,42
Star Trek IV: The Voyage Home (1986),3.4767441860465116,43
Star Trek Into Darkness (2013),3.685185185185185,27
Star Trek V: The Final Frontier (1989),2.6666666666666665,30
Star Trek VI: The Undiscovered Country (1991),3.3452380952380953,42
Star Trek: First Contact (1996),3.879120879120879,91
Star Trek: Generations (1994),3.3935185185185186,108
Star Trek: Insurrection (1998),3.1515151515151514,33
Star Trek: Nemesis (2002),3.1052631578947367,19
Star Trek: The Motion Picture (1979),3.0444444444444443,45
Star Wars: Episode I - The Phantom Menace (1999),3.107142857142857,140
Star Wars: Episode II - Attack of the Clones (2002),3.157608695652174,92
Star Wars: Episode III - Revenge of the Sith (2005),3.4294871794871793,78
Star Wars: Episode IV - A New Hope (1977),4.231075697211155,251
Star Wars: Episode V - The Empire Strikes Back (1980),4.2156398104265405,211
Star Wars: Episode VI - Return of the Jedi (1983),4.137755102040816,196
Star Wars: Episode VII - The Force Awakens (2015),3.8536585365853657,41
Star Wars: The Clone Wars (2008),2.357142857142857,7
Star Wars: The Last Jedi (2017),3.125,12
Starcrash (a.k.a. Star Crash) (1978),0.5,1
Stardust (2007),3.6029411764705883,34
Stardust Memories (1980),3.6,5
Stargate (1994),3.375,140
Stargate: Continuum (2008),2.5,1
Starman (1984),3.1538461538461537,13
Starship Troopers (1997),3.33125,80
Starship Troopers 2: Hero of the Federation (2004),1.5,2
Starsky & Hutch (2004),3.2857142857142856,21
Starsuckers (2009),4.0,1
Start the Revolution Without Me (1970),2.0,1
Starter for 10 (2006),3.5,1
Startup.com (2001),3.6,5
State Property 2 (2005),1.5,1
State and Main (2000),3.875,12
State of Grace (1990),4.0,2
State of Play (2009),4.0,3
Staten Island (2009),1.5,1
"Station Agent, The (2003)",3.5833333333333335,12
Stay (2005),3.0,4
Stay Alive (2006),1.3333333333333333,3
Stay Tuned (1992),2.5,1
Staying Alive (1983),2.25,2
"Steal Big, Steal Little (1995)",3.0,2
Stealing Beauty (1996),3.5,7
Stealing Harvard (2002),2.2857142857142856,7
Stealing Home (1988),3.0,2
Stealing Rembrandt (Rembrandt) (2003),3.5,1
Stealth (2005),2.5,5
Steam of Life (Miesten vuoro) (2010),3.5,1
Steam: The Turkish Bath (Hamam) (1997),4.0,1
"Steamboat Bill, Jr. (1928)",4.5,1
Steamboat Willie (1928),2.3333333333333335,3
Steamboy (Suchîmubôi) (2004),3.0,2
Steel (1997),2.3333333333333335,3
Steel Magnolias (1989),3.3333333333333335,9
Stefan Zweig: Farewell to Europe (2016),3.0,1
Steins;Gate the Movie: The Burden of Déjà vu (2013),3.0,1
"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",2.0,2
Step Brothers (2008),3.5535714285714284,28
Step Into Liquid (2002),3.5,1
Step Up (2006),3.5,4
Step Up 2 the Streets (2008),3.25,2
"Stepfather, The (1987)",2.5,1
"Stepford Wives, The (1975)",3.1818181818181817,11
"Stepford Wives, The (2004)",2.25,12
Stepmom (1998),3.0833333333333335,6
Steve Jobs (2015),3.75,6
Steve Jobs: The Man in the Machine (2015),4.0,1
Stevie (2002),4.25,2
Stick It (2006),2.5833333333333335,6
Stigmata (1999),2.869565217391304,23
Still Alice (2014),3.8,5
Still Crazy (1998),3.0,2
Still Walking (Aruitemo aruitemo) (2008),1.0,1
"Sting, The (1973)",3.9765625,64
Stingray Sam (2009),4.0,1
Stir Crazy (1980),4.0,3
Stir of Echoes (1999),3.5277777777777777,18
Stitch! The Movie (2003),4.0,2
Stoked: The Rise and Fall of Gator (2002),2.0,1
Stoker (2013),3.75,2
"Stolen Children (Ladro di bambini, Il) (1992)",4.0,1
Stolen Summer (2002),2.75,2
Stomp the Yard (2007),2.5,2
Stone (2010),3.25,2
Stone Reader (2002),4.0,2
Stoned (2005),2.0,1
Stonewall (2015),2.5,1
"Stoning of Soraya M., The (2008)",4.5,1
Stop Making Sense (1984),3.857142857142857,7
Stop! Or My Mom Will Shoot (1992),1.7727272727272727,11
Stop-Loss (2008),3.25,2
Storks (2016),4.0,2
"Story of Film: An Odyssey, The (2011)",4.0,1
"Story of O, The (Histoire d'O) (1975)",3.5,2
"Story of Us, The (1999)",2.4,5
"Story of Women (Affaire de femmes, Une) (1988)",5.0,1
"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",4.0,2
Storytelling (2001),3.1666666666666665,3
"Strada, La (1954)",4.25,6
Straight Outta Compton (2015),4.214285714285714,7
"Straight Story, The (1999)",3.9285714285714284,14
Strange Brew (1983),3.5454545454545454,11
Strange Circus (Kimyô na sâkasu) (2005),4.0,1
Strange Days (1995),3.25,28
"Strange Love of Martha Ivers, The (1946)",3.5,1
Strange Magic (2015),3.0,1
Strange Wilderness (2008),3.25,2
Strangeland (1998),4.0,1
Stranger Than Paradise (1984),3.9166666666666665,6
Stranger in the House (1997),3.25,2
Stranger than Fiction (2006),3.6931818181818183,44
"Stranger, The (1946)",3.0,1
Strangers on a Train (1951),3.98,25
Strangers with Candy (2005),2.5,1
"Strangers, The (2008)",3.1666666666666665,3
Straw Dogs (1971),4.0,5
Strawberry and Chocolate (Fresa y chocolate) (1993),4.0,2
Stray Dog (Nora inu) (1949),3.5,1
Street Fighter (1994),2.5,10
Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),1.5,1
Street Kings (2008),2.5,1
"Streetcar Named Desire, A (1951)",4.475,20
Stretch (2014),2.1666666666666665,3
Strictly Ballroom (1992),3.659090909090909,22
Strictly Sexual (2008),5.0,1
"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",3.0,1
Striking Distance (1993),2.4375,8
Stripes (1981),3.7941176470588234,34
Striptease (1996),2.4146341463414633,41
Stroszek (1977),4.0,1
Stuart Little (1999),2.8421052631578947,19
Stuart Little 2 (2002),2.6,5
Stuart Little 3: Call of the Wild (2005),5.0,1
Stuart Saves His Family (1995),1.4444444444444444,9
Stuck (2007),3.5,1
Stuck in Love (2012),4.0,1
Stuck on You (2003),2.8,10
"Stunt Man, The (1980)",4.5,3
"Stupids, The (1996)",3.3333333333333335,3
Style Wars (1983),4.5,1
SubUrbia (1997),3.75,6
Submarine (2010),4.166666666666667,3
"Substitute, The (1996)",2.9545454545454546,11
Suburban Commando (1991),1.75,2
Subway (1985),3.5,2
Sucker Punch (2011),3.125,12
Sudden Death (1995),3.125,16
Sudden Impact (1983),3.5,2
Suddenly (1954),3.5,1
"Suddenly, Last Summer (1959)",3.5,1
Suffragette (2015),2.5,1
Sugar & Spice (2001),2.7142857142857144,7
Sugar Hill (1994),2.25,2
Sugar Town (1999),4.0,1
"Sugarland Express, The (1974)",3.0,2
Suicide Club (Jisatsu saakuru) (2001),3.125,4
Suicide Kings (1997),3.423076923076923,13
Suicide Squad (2016),2.9166666666666665,12
Sukiyaki Western Django (2008),3.3333333333333335,3
Sullivan's Travels (1941),4.0,7
Sully (2016),3.1666666666666665,6
"Sum of All Fears, The (2002)",2.9705882352941178,17
"Sum of Us, The (1994)",4.0,1
Summer Catch (2001),2.6666666666666665,3
"Summer Place, A (1959)",3.0,1
Summer Rental (1985),2.5,4
Summer School (1987),2.375,4
Summer Wars (Samâ wôzu) (2009),3.8333333333333335,3
Summer of Sam (1999),3.4,15
"Summer's Tale, A (Conte d'été) (1996)",5.0,1
Sun Alley (Sonnenallee) (1999),5.0,1
Sunflower (Xiang ri kui) (2005),2.0,1
Sunless (Sans Soleil) (1983),4.0,1
Sunrise: A Song of Two Humans (1927),4.0,1
Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.333333333333333,27
"Sunset Limited, The (2011)",4.0,1
Sunset Park (1996),3.0,1
Sunshine (1999),4.0,1
Sunshine (2007),3.642857142857143,14
Sunshine Cleaning (2008),3.375,4
Sunshine State (2002),3.5,2
Super (2010),2.9,5
Super 8 (2011),3.5952380952380953,21
Super High Me (2007),4.25,2
Super Mario Bros. (1993),2.0,21
Super Size Me (2004),3.51,50
Super Troopers (2001),3.6041666666666665,24
"Super, The (1991)",2.0,1
SuperFly (2018),2.5,1
Superbad (2007),3.8636363636363638,55
Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),3.8333333333333335,9
Supercop 2 (Project S) (Chao ji ji hua) (1993),5.0,1
Superfast! (2015),0.5,1
Supergirl (1984),2.2222222222222223,9
Superhero Movie (2008),2.0,3
Superman (1978),3.6065573770491803,61
Superman II (1980),3.020408163265306,49
Superman III (1983),2.25,22
Superman IV: The Quest for Peace (1987),1.6875,16
Superman Returns (2006),3.08,25
Superman/Batman: Public Enemies (2009),5.0,1
Superman/Doomsday (2007) ,4.0,1
Supernova (2000),2.0,4
Superstar (1999),3.5714285714285716,7
"Sure Thing, The (1985)",3.75,4
Surf Nazis Must Die (1987),1.0,1
Surf's Up (2007),3.5,7
"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",3.5,1
Surrogates (2009),3.0357142857142856,14
Survive Style 5+ (2004),3.5,1
Surviving Christmas (2004),2.75,2
Surviving the Game (1994),3.25,2
Survivor (2015),0.5,1
Suspect Zero (2004),3.5,1
Suspicion (1941),4.0,5
Suspiria (1977),3.9375,8
Suture (1993),3.0,1
Swamp Thing (1982),2.9375,8
"Swamp, The (Ciénaga, La) (2001)",3.0,1
"Swan Princess, The (1994)",3.3333333333333335,3
"Swarm, The (1978)",2.25,2
Sweeney Todd (2006),4.0,1
Sweeney Todd: The Demon Barber of Fleet Street (2007),3.716666666666667,30
Sweet Bird of Youth (1962),3.0,1
Sweet Charity (1969),3.5,1
Sweet Dreams (1985),3.0,1
"Sweet Hereafter, The (1997)",4.25,16
Sweet Home Alabama (2002),3.0535714285714284,28
Sweet Liberty (1986),2.5,1
Sweet November (2001),3.3125,8
Sweet Sixteen (2002),3.3333333333333335,3
Sweet Smell of Success (1957),4.125,4
Sweet and Lowdown (1999),3.6666666666666665,3
"Sweetest Thing, The (2002)",2.9,10
Sweetgrass (2009),4.5,1
Sweetie (1989),3.5,1
Swelter (2014),2.0,1
Swept Away (2002),1.0,1
Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),4.666666666666667,6
Swept from the Sea (1997),4.0,1
Swimfan (2002),2.0,2
Swimming Pool (2003),3.6,5
Swimming with Sharks (1995),3.55,10
Swing Kids (1993),3.7,5
Swing Time (1936),4.0,1
Swingers (1996),3.6944444444444446,36
Swiss Army Man (2016),3.25,2
Swiss Family Robinson (1960),3.5,10
"Switch, The (2010)",2.6666666666666665,6
Switchback (1997),3.0,1
Sword Art Online The Movie: Ordinal Scale (2017),3.0,1
"Sword in the Stone, The (1963)",3.58,25
"Sword of Doom, The (Dai-bosatsu tôge) (1966)",4.25,2
Sword of Vengeance (2014),1.0,1
Sword of the Beast (Kedamono no ken) (1965),3.0,1
Sword of the Stranger (Sutorejia: Mukô hadan) (2007),4.0,1
Swordfish (2001),3.1029411764705883,34
Sydney (Hard Eight) (1996),3.5416666666666665,12
Sydney White (2007),2.5,2
Sylvia (2003),3.0,1
Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),3.8,5
Sympathy for the Devil (1968),3.0,1
Sympathy for the Underdog (1971),4.5,1
"Synecdoche, New York (2008)",3.125,4
Syriana (2005),3.53125,16
Syrup (2013),2.75,2
T-Rex: Back to the Cretaceous (1998),4.0,1
T2 3-D: Battle Across Time (1996),4.0,1
T2: Trainspotting (2017),3.75,4
THX 1138 (1971),3.7857142857142856,7
TMNT (Teenage Mutant Ninja Turtles) (2007),3.0833333333333335,6
"TV Set, The (2006)",4.0,2
Table 19 (2017),3.0,1
Tabu (2012),4.0,1
Tadpole (2002),3.3333333333333335,3
Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),4.5,1
Tag (2018),4.0,1
"Tailor of Panama, The (2001)",3.2,5
Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),3.5,1
Take Me Home Tonight (2011),2.5,1
Take Shelter (2011),3.75,2
Take This Job and Shove It (1981),1.0,1
Take This Waltz (2011),3.5,1
Take the Lead (2006),3.75,2
Take the Money and Run (1969),3.3636363636363638,11
Taken (2008),3.619047619047619,42
Taken 2 (2012),3.2857142857142856,7
Taken 3 (2015),2.7,5
Takers (2010),2.75,2
Taking Care of Business (1990),3.0,1
Taking Lives (2004),3.25,4
Taking Sides (2001),3.5,1
Taking Woodstock (2009),3.0,3
"Taking of Pelham 1 2 3, The (2009)",3.1666666666666665,6
"Taking of Pelham One Two Three, The (1974)",4.5,4
"Tale of Despereaux, The (2008)",3.0,1
"Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)",1.0,1
"Tale of Two Cities, A (1935)",4.0,1
"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",3.25,4
Talent for the Game (1991),4.0,1
"Talented Mr. Ripley, The (1999)",3.336734693877551,49
Tales from the Crypt Presents: Bordello of Blood (1996),2.5416666666666665,12
Tales from the Crypt Presents: Demon Knight (1995),3.15,10
Tales from the Darkside: The Movie (1990),3.6666666666666665,3
Tales from the Hood (1995),3.0,6
Tales of Manhattan (1942),5.0,1
Talk Radio (1988),3.0,2
"Talk of the Town, The (1942)",4.0,1
Talk to Her (Hable con Ella) (2002),4.035714285714286,14
"Tall Guy, The (1989)",2.75,2
"Tall Man, The (2012)",1.5,1
Tall Tale (1995),2.5,3
Talladega Nights: The Ballad of Ricky Bobby (2006),3.25,28
"Taming of the Shrew, The (1967)",2.5,2
Tammy (2014),2.0,2
Tampopo (1985),4.0,3
Tangerine (2015),4.5,1
Tangerines (2013),4.5,1
Tangled (2010),3.9166666666666665,24
Tangled Ever After (2012),3.8333333333333335,3
Tango & Cash (1989),1.6666666666666667,3
Tango (1998),1.0,1
Tanguy (2001),2.5,1
Tank Girl (1995),2.823529411764706,34
"Tao of Steve, The (2000)",3.3846153846153846,13
Tape (2001),3.875,4
Tapeheads (1988),2.0,1
Taps (1981),4.0,1
Tarantula (1955),3.0,1
Tarnation (2003),4.0,1
Tarzan (1999),3.4583333333333335,24
Tarzan and the Lost City (1998),2.0,1
Taste of Cherry (Ta'm e guilass) (1997),3.6666666666666665,3
Tattooed Life (Irezumi ichidai) (1965),3.0,1
Taxi (1998),3.2,5
Taxi (2004),1.75,2
Taxi 2 (2000),3.875,4
Taxi 3 (2003),3.25,2
Taxi 4 (2007),2.0,1
Taxi Driver (1976),4.105769230769231,104
Taxi to the Dark Side (2007),4.0,1
Tea with Mussolini (1999),4.25,6
Teacher's Pet (1958),4.0,1
Teaching Mrs. Tingle (1999),2.3333333333333335,9
"Teahouse of the August Moon, The (1956)",4.0,1
Team America: World Police (2004),3.46875,32
Tears for Sale (2008),4.0,1
Tears of the Sun (2003),2.642857142857143,7
Ted (2012),3.2857142857142856,21
Ted 2 (2015),2.7777777777777777,9
Teddy Bear (Mis) (1981),3.5,1
Teen Wolf (1985),3.142857142857143,7
Teenage Mutant Ninja Turtles (1990),3.0,25
Teenage Mutant Ninja Turtles (2014),2.75,4
Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),2.6923076923076925,13
Teenage Mutant Ninja Turtles III (1993),2.0714285714285716,14
Teenage Mutant Ninja Turtles: Out of the Shadows (2016),2.0,1
Teenage Mutant Ninja Turtles: Turtles Forever (2009),3.0,1
Teeth (2007),2.0,1
Tekkonkinkreet (Tekkon kinkurîto) (2006),4.625,4
Teknolust (2002),2.0,1
Tell No One (Ne le dis à personne) (2006),3.8333333333333335,3
Temple Grandin (2010),4.375,4
Temptress Moon (Feng Yue) (1996),3.0,1
"Ten Commandments, The (1956)",3.75,4
"Ten, The (2007)",4.5,1
Tenacious D in The Pick of Destiny (2006),3.4444444444444446,9
"Tenant, The (Locataire, Le) (1976)",4.25,2
Tenchi Muyô! In Love (1996),5.0,1
Tender Mercies (1983),3.4,5
Tenebre (1982),2.25,2
Tequila Sunrise (1988),3.0384615384615383,13
Terminal Velocity (1994),2.75,6
"Terminal, The (2004)",3.3191489361702127,47
Terminator 2: Judgment Day (1991),3.970982142857143,224
Terminator 3: Rise of the Machines (2003),3.0444444444444443,45
Terminator Genisys (2015),2.5,9
Terminator Salvation (2009),3.25,18
"Terminator, The (1984)",3.8969465648854964,131
